BugSQ3LAKwccaption,comment_count,display_url,id_,is_ad,likes_count,loc_id,loc_lat,loc_lon,loc_name,owner_fullname,owner_id,owner_username,shortcode,tagged_user,taken_at_timestamp
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6a5d8164ed446c71d8a8adcc33d88f97/5D0CBB52/t51.2885-15/e35/51913053_594280864371808_8081288856004287360_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990649663566203761,False,10,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugNVJ1HUtx,,1551523953
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/451c1c59154be1c3c76d3c5a56ce2fa5/5D1AEDAE/t51.2885-15/e35/52466230_299198924096418_7857587714970307800_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990649834744176269,False,6,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugNXpQHd6N,,1551523974
"☕ Праздничная кружка с фотографией🖼️
🤩Всего за 150 рублей‼️
👍Оригинальный подарок 🤗
⚠️ Стоимость за одну кружку🎉
✔️Печать на кружках🔥
✔️Печать фотографий🔥
✔️Фотопазлы🔥
😇Любой дизайн, фото, текст🤗
#зеленодольск #казань #волжск #photographer #photo #weddingphotographer #wedding #love #artstudiomonochrome #metoo #тамадазеленодольск #ведущаязеленодольск #шоупародийзеленодольск #ведущаяволжск #girl #moscow #Казань #свадебнаясъемка #невеста #жених #moscowcity #2019 #f4f #New #beuty #like #l4l #family #zelenodolsk #photoofthday",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/65eaeef6ed46eb09de06d8c80a470c73/5D162CDD/t51.2885-15/e35/52478668_338315453461503_6357049258894759443_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990650141010376796,False,262,0,0,0,,"Art-Studio ""Monochrome""",993940902,art_studio_monochrome,BugNcGfAThc,,1551524010
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8da8c6c622a8f91e439a77f9350ddcd9/5D19153C/t51.2885-15/e35/53037431_330231464278182_4911617219031783916_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990650245601546217,False,6,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugNdn5H8_p,,1551524023
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8f0e2855012f8ed2a0a98347d97f84bf/5D178AC5/t51.2885-15/e35/51863899_2257256664532005_120681633658004831_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990650438262579320,False,6,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugNgbUneB4,,1551524046
"This is a trailer for Alice Ewens new book ""Fear Country"". Please watch and then go to Amazon and buy her book in paperback or Kindle. 
I have my copy and the it's a brilliant collection!
🌈🍄💞
You can now purchase my poetry book ""Travels with Tessy"" on Amazon world wide! Explore #Devon and #Cornwall and beyond through poetry (Link in bio).
🌈🍄💞 #bookstagram #poetryofinstagram #poet #poem #writingcommunity #author #newbook #dv #poetry #spilledink #mondaymotivation #chapbook #abuse #metoo #horrorstory #exciting #newbook",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3c42425c78372eab86eced8fa19db175/5C7C98B6/t51.2885-15/e35/52624496_410122089559034_94814582081832570_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990650509924898395,False,12,0,0,0,,Tessy ~ Author & Pixie,5830505604,poems_by_tessy,BugNheEBhZb,,1551524076
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1f8c6a3b3f9c038c1153992ba838e12a/5D05D90A/t51.2885-15/e35/52442020_104321997303505_3815311949236267375_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990650728483236526,False,6,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugNkpnHaqu,,1551524080
Swipe Right 14week old abortion💯Tag a mate❤️Like&Follow💜Thoughts? 🤔#metoo #mgtow #redpillphilosiphy #followforfollow #nwo #folowforfollowback #likeforlike #likeaboss #legendary #memesdaily #dankmemes #destroyed #rekt #redpill #funnyfail #womenlogic #yolo #burned #likeforlikeback #relationshipsfails #relationshipgoals #relationships #followyourdreams #Dream #motivation #inspiration #intentional,0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f5823f56fe41c23709c651a19b4aa36c/5D11DD7A/t51.2885-15/e35/51803956_254449748770731_382350409059929288_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990650726737837830,False,4,0,0,0,,Love and Harmony,7384155338,_vg30_,BugNkn_FP8G,,1551524080
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6ffb6ff78547eb16c3f1e2729e52103d/5D0EEAA4/t51.2885-15/e35/52020945_508987636294769_4458796058900663602_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990651025188239398,False,6,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugNo98HLgm,,1551524116
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a676791ba80a2fe846534a8f299965cd/5D134003/t51.2885-15/e35/52002819_122273555567908_2873996902886516518_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990651382165650575,False,7,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugNuKZn7yP,,1551524158
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dbf132b9f3292dc82551bc32b49895e5/5D1CAD92/t51.2885-15/e35/52582821_347228979223070_7588062043871274306_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990651510133781571,False,10,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugNwBlHnRD,,1551524173
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9e1ce91a4d4a54e561ff35c7dcfd4fa0/5D13B2CF/t51.2885-15/e35/52665260_607265333051617_8514356442393804203_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990651674374335415,False,8,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugNyainmu3,,1551524193
"ROUND UP OF THE WEEK: 
MUSIC: Sexual Abuse and Harassment in The Music Industry, thanks again to @peachclubband for encouraging me to write this ✌🏼
.
.
.
.
.
.
.
.
.
.
#music #musicindustry #sexualharassment #sexualabuse #metoo #metoomovement #instamusic #feminism #feminist #writersofinstagram #writerscommunity #writers #musicblogger #article #blogger #activism #timetochange #riotgrrrl #weekendreads",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/242a7345f58d9801c424214f2294ee23/5D20FE72/t51.2885-15/e35/52740134_307393616576922_8967502887236452549_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990652097368268316,False,11,0,0,0,,SHEWOLF,10361915137,shewolfofcl_,BugN4kfBZ4c,,1551524243
"Word for Saturday🙏
。
How are you breaking your patterns?
。
From my personal experience I would advise you to take it easy, start VERY SLOWLY.
。
I am a ‘maximizer’, which means I go either 0 or 100⚡️
If I do something I’m passionate about I am 100% there.
。
This is what I felt towards plastic surgery and microsurgery.
When I was operating under a microscope during a course at @lmu.muenchen time was flying.
The surgeon leading the course named my anastamosis (connection between two vessels) the best of the course.
I was just after my internship in Poland and in the room there were 20 adult doctors, most of them specialists in field of plastic surgery and hand surgery.
。
Many plastic surgeons during my internships all around the world were telling me that I have an outstanding talent.
。
But when I started working at the Trauma Surgery Unit of the University Clinic in Innsbruck something changed in me forever.
I was mobbed by my work colleague.
。
I was told every day by a man higher in the clinic’s hierarchy than me, that I am worthless.
Every day for 3 months.
This influenced my entire life.
。
I stopped believing in myself.
My dreams of becoming a plastic and reconstructive surgeon making face transplantations got ruined.
I had to run away.
I quit my job.
People were coming to me and saying:
‘I hope you don’t quit because of HIM, EVERYONE knows, that he is a chauvinist’
。
EVERYONE knew.
And NO ONE reacted.
I quit my job because of HIM.
Take it or leave it.
This is the truth.
。
I’m unemployed now.
I get the money from the state of Austria to go to psychotherapy.
My family is ashamed of me, because I failed at being a Doctor.
。
But I won’t give up.
I am going to heal.
I am going to work as a Doctor again.
I am going to help make this world a better place.
I just need time to break the negative patterns this man imprinted in my brain.
I am going to be a great Doctor.
I just need to survive this storm ⛈ 
Keep your fingers crossed guys.
And if you pray, pray for me🙏
Once I’m good again I’m going to give back to you♥️
。
。
。
#metoo #metoomovement #stopbullying #stopvictimblaming #assaultsurvivor #stopprzemocy #startmiłości #misjachoda #bebetterzewachodakowska",3,https://instagram.fyvr3-1.fna.fbcdn.net/vp/44c7470affafc952573b246e043811c7/5D19FC27/t51.2885-15/e35/51007588_410685342836776_4862110331204232715_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990652273068185734,False,7,0,0,0,,Aleksandra Ewa (Ola) Ożóg,1635379538,olaewao,BugN7IHjZiG,"jillianmercado,saramelotti_,chodakowskaewa,sarakondal,joannaprzetakiewicz",1551524264
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6edaf151220e2e67dbcd706a28e37b7c/5D2145B8/t51.2885-15/e35/51700360_256474495264857_137146208682795878_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990652383278814933,False,16,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugN8uwnlbV,,1551524278
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b44b25981fb4c2025a4eac15e7358ba6/5D121A71/t51.2885-15/e35/50977494_651370655297297_3490334491094041000_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990652584387342739,False,17,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugN_qDnvGT,,1551524302
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/23e8b4dd6105dc5438ab687ae52e1225/5D075210/t51.2885-15/e35/51689379_173362273654986_2223317727626458435_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990652768685076299,False,12,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugOCVsny9L,,1551524324
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",0,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c7807881ada9aaafe58e1d25dca8b966/5D12EB34/t51.2885-15/e35/51712102_2118336655123085_3000198007071838774_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990652992065174096,False,5,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugOFlvHPpQ,,1551524350
"Journey into the literary universe of the Celebrated Humanitarian Neuroscientist and International Bestselling Author Abhijit Naskar.

Walk with your brother Naskar on the path of sweet general harmony!
.
.
.
#abhijitnaskar #neuroscience #mentalhealth #worldpeace #psychology #spirituality #education #humanism #cinema #politics #humanist #harmony #healthcare #film #actresslife #adventure #filmmaking #humanitarian #actor #mindfulness #entertainment #doctor #acting #metoo #model #tvpersonality #yoga #celebrity #philosophy",1,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1e6d2b0e151b14d06757899f860e00aa/5D189C44/t51.2885-15/e35/51854181_620015331782007_4910259035299922992_n.jpg?_nc_ht=instagram.fyvr3-1.fna.fbcdn.net,1990653141097379301,False,4,0,0,0,,Abhijit Naskar,1833994250,naskarism,BugOHwiH_Xl,,1551524368
