created_date;is_retweet;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter;bot;id
2019-03-17 01:19:48;True;;RT @FlourishChukwur: @dwnews Sa'Adatu Hamma is one of the few female magistrates in the north. She has convicted several sexual offenders.…;en;;'FlourishChukwur' 'dwnews';;;;;2018-10-06 11:59:59;AmiraYSalisu;YAS;#ArewaMeToo;2545;False;399;190;31;0;;0;True;False;False;english;RT @FlourishChukwur: @dwnews Sa'Adatu Hamma is one of the few female magistrates in the north. She has convicted several sexual offenders.…;   sa'adatu hamma is one of the few female magistrates in the noh. she has convicted several sexual offenders.…;sa'adatu hamma one female magistrates noh . convicted several sexual offenders.… ;"[(""sa'adatu"", 'NN'), ('hamma', 'NN'), ('one', 'CD'), ('female', 'NN'), ('magistrates', 'VBZ'), ('noh', 'RB'), ('.', '.'), ('convicted', 'VBN'), ('several', 'JJ'), ('sexual', 'JJ'), ('offenders.…', 'NN')]";sa'adatu hamma one femal magistr noh . convict sever sexual offenders.…;sa'adatu hamma one female magistrates noh . convict several sexual offenders.…;0;666
2019-03-17 01:19:28;True;;RT @FlourishChukwur: He says the penalty for rape acc islam is death. But why do many offenders still hide under the cover of islam to perp…;en;;'FlourishChukwur';;;;;2018-10-06 11:59:59;AmiraYSalisu;YAS;#ArewaMeToo;2545;False;399;190;26;0;;0;True;False;False;english;RT @FlourishChukwur: He says the penalty for rape acc islam is death. But why do many offenders still hide under the cover of islam to perp…;  he says the penalty for rape acc islam is death. but why do many offenders still hide under the cover of islam to perp…;says penalty rape acc islam death . many offenders still hide cover islam perp… ;[('says', 'VBZ'), ('penalty', 'NN'), ('rape', 'NN'), ('acc', 'IN'), ('islam', 'JJ'), ('death', 'NN'), ('.', '.'), ('many', 'JJ'), ('offenders', 'NNS'), ('still', 'RB'), ('hide', 'VB'), ('cover', 'RB'), ('islam', 'JJ'), ('perp…', 'NN')];say penalti rape acc islam death . mani offend still hide cover islam perp…;say penalty rape acc islam death . many offender still hide cover islam perp…;0;667
2019-03-17 01:19:08;False;"Top #Democrat2020 field have a #MeToo problem. @JoeBiden is a walking #MeToo outrage. One of his presidential campaign leftovers @SenSchumer office for inappropriate encounters @BernieSanders campaign swamp of sexism @BetoORourke director accused of rape
https://t.co/GOsKvlWfG6";;en;'Democrat2020', 'MeToo', 'MeToo';'JoeBiden' 'SenSchumer' 'BernieSanders' 'BetoORourke';Texas, United States ☆;;;;2016-03-13 02:14:09;realDrOlmo;🇺🇸🌟❌Dr.OLMO,❌🌟🇺🇸🇵🇷;#RetMD⚚#Judge ⚖ #NAVY✈ #MAGA #NRA  #StandForTheAnthem  #ProLife #BLEXIT #WWG1WGA #GodBlessAmerica #FinishTheWall #Polyglot  #AmericaFirst 🇺🇸#AbortionIsMurder;40547;False;51576;54025;0;1;https://t.co/rH8kFnTI42;149;False;False;False;english;"Top #Democrat2020 field have a #MeToo problem. @JoeBiden is a walking #MeToo outrage. One of his presidential campaign leftovers @SenSchumer office for inappropriate encounters @BernieSanders campaign swamp of sexism @BetoORourke director accused of rape
https://t.co/GOsKvlWfG6";"top  field have a  problem.  is a walking  outrage. one of his presidential campaign leftovers  office for inappropriate encounters  campaign swamp of sexism  director accused of rape
";top field problem . walking outrage . one presidential campaign leftovers office inappropriate encounters campaign swamp sexism director accused rape ;[('top', 'JJ'), ('field', 'NN'), ('problem', 'NN'), ('.', '.'), ('walking', 'VBG'), ('outrage', 'NN'), ('.', '.'), ('one', 'CD'), ('presidential', 'JJ'), ('campaign', 'NN'), ('leftovers', 'NNS'), ('office', 'NN'), ('inappropriate', 'NN'), ('encounters', 'NNS'), ('campaign', 'NN'), ('swamp', 'JJ'), ('sexism', 'NN'), ('director', 'NN'), ('accused', 'VBD'), ('rape', 'NN')];top field problem . walk outrag . one presidenti campaign leftov offic inappropri encount campaign swamp sexism director accus rape;top field problem . walk outrage . one presidential campaign leftover office inappropriate encounter campaign swamp sexism director accuse rape;0;668
2019-03-17 01:19:07;False;@TMZ @NFL I demand the man who punched Taylor Hearn to be indentified, get fired from his job and sit out 8 weeks if he gets a new one. We cant have this in America! Now that the NFL +TMZ are law enforcement agencies get this done! #nfl #Panthers #taylorhearn  #metoo;;en;'nfl', 'Panthers', 'taylorhearn', 'metoo';'TMZ' 'NFL';Rochester, NY;;;;2018-07-03 10:04:33;RandomSports2;RandomSports;Random sports history, thoughts, humor. Seattle Seahawks, Mariners, SONICS fan. Syracuse Basketball.;1262;False;15;10;0;0;;0;True;False;True;english;@TMZ @NFL I demand the man who punched Taylor Hearn to be indentified, get fired from his job and sit out 8 weeks if he gets a new one. We can not have this in America! Now that the NFL +TMZ are law enforcement agencies get this done! #nfl #Panthers #taylorhearn  #metoo;  i demand the man who punched taylor hearn to be indentified, get fired from his job and sit out 8 weeks if he gets a new one. we can not have this in america! now that the nfl +tmz are law enforcement agencies get this done!     ;demand man punched taylor hearn indentified , get fired job sit 8 weeks gets new one . america ! nfl +tmz law enforcement agencies get done ! ;[('demand', 'NN'), ('man', 'NN'), ('punched', 'VBD'), ('taylor', 'NN'), ('hearn', 'NN'), ('indentified', 'VBN'), (',', ','), ('get', 'VB'), ('fired', 'VBN'), ('job', 'NN'), ('sit', 'NN'), ('8', 'CD'), ('weeks', 'NNS'), ('gets', 'VBZ'), ('new', 'JJ'), ('one', 'CD'), ('.', '.'), ('america', 'NN'), ('!', '.'), ('nfl', 'CC'), ('+tmz', 'JJ'), ('law', 'NN'), ('enforcement', 'NN'), ('agencies', 'NNS'), ('get', 'VBP'), ('done', 'VBN'), ('!', '.')];demand man punch taylor hearn indentifi , get fire job sit 8 week get new one . america ! nfl +tmz law enforc agenc get done !;demand man punch taylor hearn indentified , get fire job sit 8 week get new one . america ! nfl +tmz law enforcement agency get do !;0;669
2019-03-17 01:18:57;False;@Banshi131 @SandersRichardM @krassenstein Yes god I hate that. The ironic or satirical or wise-ass invented hashtags. Like because someone tweets it it’s automatically got the gravitas of #metoo or something.;;en;'metoo';'Banshi131' 'SandersRichardM' 'krassenstein';United States;;;;2008-11-05 15:03:57;iwrotesham;Steve Salerno;"Essayist: Harper's, NYTM, Esquire, Playboy, WSJ. Fastball hitter. Journo prof, jazzophile
Pic: And baseball reawakens; my tribute to Ted Williams upon his death";34484;False;4407;621;0;1;https://t.co/6IQRBAWr7H;35;False;False;False;english;@Banshi131 @SandersRichardM @krassenstein Yes god I hate that. The ironic or satirical or wise-ass invented hashtags. Like because someone tweets it it’s automatically got the gravitas of #metoo or something.;   yes god i hate that. the ironic or satirical or wise-ass invented hashtags. like because someone tweets it it’s automatically got the gravitas of  or something.;yes god hate . ironic satirical wise-ass invented hashtags . like someone tweets ’ automatically got gravitas something . ;[('yes', 'RB'), ('god', 'JJ'), ('hate', 'NN'), ('.', '.'), ('ironic', 'JJ'), ('satirical', 'JJ'), ('wise-ass', 'NN'), ('invented', 'VBD'), ('hashtags', 'NNS'), ('.', '.'), ('like', 'IN'), ('someone', 'NN'), ('tweets', 'NNS'), ('’', 'VBP'), ('automatically', 'RB'), ('got', 'VBN'), ('gravitas', 'JJ'), ('something', 'NN'), ('.', '.')];ye god hate . iron satir wise-ass invent hashtag . like someon tweet ’ automat got gravita someth .;yes god hate . ironic satirical wise-ass invent hashtags . like someone tweet ’ automatically get gravitas something .;0;670
2019-03-17 01:18:31;False;@DiddyKongRaving Dixie: #MeToo;;en;'MeToo';'DiddyKongRaving';Guanta, Venezuela;;;;2016-01-27 17:01:10;melkaticox;Mauricio Guaura;Just a grumpy venezuelan dude. My favorite game of all time is Don't Starve.;1765;False;14;55;0;0;;0;False;False;True;english;@DiddyKongRaving Dixie: #MeToo; dixie: ;dixie : ;[('dixie', 'NN'), (':', ':')];dixi :;dixie :;0;671
2019-03-17 01:18:05;False;"#I_Have_a_Dream😊#MeToo  😍
#Freedom #Justice &amp; #Democracy😍🤗

I rebel — therefore we exist

#Quote 😀#Team_1W1Lツ👉Albert Camus https://t.co/Ql95TaZQRH";;en;'I_Have_a_Dream', 'MeToo', 'Freedom', 'Justice', 'Democracy', 'Quote', 'Team_1W1Lツ';;Near me ... most of the time ...;;;;2018-11-02 12:58:23;Paolo_Pap_1;Paolo;🖕🐸Ciao ... People ... 👉#I_Have_a_Dream😊#MeToo  😍#Freedom #Justice & #Democracy😍🤗#Quote ...😀#Team_1W1Lツ😀Thank you for visiting my World ...;114620;False;1366;1339;0;0;https://t.co/L0FNLpPEMd;3;True;False;True;english;"#I_Have_a_Dream😊#MeToo  😍
#Freedom #Justice &amp; #Democracy😍🤗

I rebel — therefore we exist

#Quote 😀#Team_1W1Lツ👉Albert Camus https://t.co/Ql95TaZQRH";"  😍
  &amp; emocracy😍🤗

i rebel — therefore we exist

 😀 camus ";"😍 & amp ; emocracy😍🤗 rebel — therefore exist 😀 camus ";"[('😍', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('emocracy😍🤗', 'CC'), ('rebel', 'VB'), ('—', 'NNP'), ('therefore', 'RB'), ('exist', 'VBP'), ('😀', 'JJ'), ('camus', 'NN')]";"😍 & amp ; emocracy😍🤗 rebel — therefor exist 😀 camu";"😍 & amp ; emocracy😍🤗 rebel — therefore exist 😀 camus";0;673
2019-03-17 01:17:55;False;@duncadams @__cvale @LASchools @michaeljackson Yep, you start from the principle that everybody is a child molester. Before #Metoo most of the people did not... People has already been molested by their own family. Unfortunately, things happens!;;en;'Metoo';'duncadams' '__cvale' 'LASchools' 'michaeljackson';Paris, France;;;;2019-03-15 22:50:58;FMathPalmer;Francis Math.;;700;False;19;19;0;0;;0;True;False;True;english;@duncadams @__cvale @LASchools @michaeljackson Yep, you start from the principle that everybody is a child molester. Before #Metoo most of the people did not... People has already been molested by their own family. Unfortunately, things happens!;    yep, you sta from the principle that everybody is a child molester. before  most of the people did not... people has already been molested by their own family. unfounately, things happens!;yep , sta principle everybody child molester . people ... people already molested family . unfounately , things happens ! ;[('yep', 'NN'), (',', ','), ('sta', 'JJ'), ('principle', 'NN'), ('everybody', 'NN'), ('child', 'JJ'), ('molester', 'NN'), ('.', '.'), ('people', 'NNS'), ('...', ':'), ('people', 'NNS'), ('already', 'RB'), ('molested', 'VBN'), ('family', 'NN'), ('.', '.'), ('unfounately', 'RB'), (',', ','), ('things', 'NNS'), ('happens', 'VBZ'), ('!', '.')];yep , sta principl everybodi child molest . peopl ... peopl alreadi molest famili . unfoun , thing happen !;yep , sta principle everybody child molester . people ... people already molest family . unfounately , thing happen !;0;674
2019-03-17 01:16:56;True;;"RT @GannettAlbany: Sen. Kristen Gillibrand faced #MeToo complaint in her own office: report
https://t.co/sLKJvF2Oh0 https://t.co/jRnLxz9kkv";en;'MeToo';'GannettAlbany';Miami, FL;;;;2018-11-16 21:39:44;RTicks;Rhombus Ticks;"Traveler from another dimension via astral projection.  Earth is weird.  Then again so is everywhere else.  
Badges of Honor: 
Blocked by @jack 1/15/2019.";12915;False;683;1360;4;0;https://t.co/1gjdL7hEqo;1;True;False;False;english;"RT @GannettAlbany: Sen. Kristen Gillibrand faced #MeToo complaint in her own office: report
https://t.co/sLKJvF2Oh0 https://t.co/jRnLxz9kkv";"  sen. kristen gillibrand faced  complaint in her own office: repo
 ";sen. kristen gillibrand faced complaint office : repo ;[('sen.', 'NN'), ('kristen', 'NNS'), ('gillibrand', 'VBP'), ('faced', 'VBN'), ('complaint', 'NN'), ('office', 'NN'), (':', ':'), ('repo', 'NN')];sen. kristen gillibrand face complaint offic : repo;sen. kristen gillibrand face complaint office : repo;0;675
2019-03-17 01:16:19;True;;RT @ElginCharles: Some of you seem to be unaware of the fact that you can be a supporter of #TimesUp and #MeToo and also be a critical thin…;en;'TimesUp', 'MeToo';'ElginCharles';Guadalajara, Jalisco;;;;2011-09-12 00:27:12;MJFANMEXICO;MJFAN;;7358;False;598;915;166;0;;3;False;False;False;english;RT @ElginCharles: Some of you seem to be unaware of the fact that you can be a supporter of #TimesUp and #MeToo and also be a critical thin…;  some of you seem to be unaware of the fact that you can be a suppoer of  and  and also be a critical thin…;seem unaware fact suppoer also critical thin… ;[('seem', 'NNS'), ('unaware', 'JJ'), ('fact', 'NN'), ('suppoer', 'NN'), ('also', 'RB'), ('critical', 'JJ'), ('thin…', 'NN')];seem unawar fact suppoer also critic thin…;seem unaware fact suppoer also critical thin…;0;676
2019-03-17 01:16:09;False;In the middle of this story, some gender/sexuality professor manages to blame anti-porn feminists: “She argues that one hurdle in bringing the #MeToo movement to sex industries is that anti-porn feminists have convinced people that all porn is violent.” https://t.co/MpapbZT07E;;en;'MeToo';;swamps, graves, crime scenes;;;;2018-11-05 01:54:16;purpleproze;elaine benes mentioned the bisque;"Copy editor. Crime, death, horror. Politically homeless radfem. Insufferable know-it-all. Dahmer expert on Dark Tourist. I’m not offended; I’m contemptuous.";5067;False;532;1233;0;3;;3;True;False;False;english;In the middle of this story, some gender/sexuality professor manages to blame anti-porn feminists: “She argues that one hurdle in bringing the #MeToo movement to sex industries is that anti-porn feminists have convinced people that all porn is violent.” https://t.co/MpapbZT07E;in the middle of this story, some gender/sexuality professor manages to blame anti-porn feminists: “she argues that one hurdle in bringing the  movement to sex industries is that anti-porn feminists have convinced people that all porn is violent.” ;middle story , gender/sexuality professor manages blame anti-porn feminists : “ argues one hurdle bringing movement sex industries anti-porn feminists convinced people porn violent . ” ;[('middle', 'JJ'), ('story', 'NN'), (',', ','), ('gender/sexuality', 'NN'), ('professor', 'NN'), ('manages', 'NNS'), ('blame', 'VBP'), ('anti-porn', 'JJ'), ('feminists', 'NNS'), (':', ':'), ('“', 'NN'), ('argues', 'VBZ'), ('one', 'CD'), ('hurdle', 'NN'), ('bringing', 'VBG'), ('movement', 'NN'), ('sex', 'NN'), ('industries', 'NNS'), ('anti-porn', 'JJ'), ('feminists', 'NNS'), ('convinced', 'VBD'), ('people', 'NNS'), ('porn', 'JJ'), ('violent', 'NN'), ('.', '.'), ('”', 'NN')];middl stori , gender/sexu professor manag blame anti-porn feminist : “ argu one hurdl bring movement sex industri anti-porn feminist convinc peopl porn violent . ”;middle story , gender/sexuality professor manages blame anti-porn feminist : “ argue one hurdle bring movement sex industry anti-porn feminist convince people porn violent . ”;0;677
2019-03-19 05:12:34;True;;"RT @Paolo_Pap_1: #I_Have_a_Dream😊#MeToo  😍
#Freedom #Justice &amp; #Democracy😍🤗

One error can save your thousands of hours, when you find out…";en;'I_Have_a_Dream', 'MeToo', 'Freedom', 'Justice', 'Democracy';'Paolo_Pap_1';US;;;;2018-12-29 00:48:35;JustBot7;JustBot;what is justice;6439;False;102;0;1;0;;1;False;False;False;english;"RT @Paolo_Pap_1: #I_Have_a_Dream😊#MeToo  😍
#Freedom #Justice &amp; #Democracy😍🤗

One error can save your thousands of hours, when you find out…";"    😍
  &amp; emocracy😍🤗

one error can save your thousands of hours, when you find out…";"😍 & amp ; emocracy😍🤗 one error save thousands hours , find out… ";"[('😍', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('emocracy😍🤗', 'CC'), ('one', 'CD'), ('error', 'NN'), ('save', 'VB'), ('thousands', 'NNS'), ('hours', 'NNS'), (',', ','), ('find', 'VBP'), ('out…', 'JJ')]";"😍 & amp ; emocracy😍🤗 one error save thousand hour , find out…";"😍 & amp ; emocracy😍🤗 one error save thousand hour , find out…";1;375
2019-03-19 05:04:14;False;Whatsapp Dp Is Made Seriously For Showing A Persons Mood It Changes As The mood changes  #Blankwhensad #metoo🤣🤣;;en;'Blankwhensad', 'metoo';;Jamnagar, India;;;;2014-12-31 06:26:09;Ravi_ki_duniya;Ravi Verma;"Free Mind+
Hardum Hasne wala+
Bacho Wala dil+
Non Samjhdar+
Acha Ladka+
Simple Dumbo= Me";13;False;4;53;0;4;https://t.co/CxIYZbx0eT;0;True;False;True;english;Whatsapp Dp Is Made Seriously For Showing A Persons Mood It Changes As The mood changes  #Blankwhensad #metoo🤣🤣;whatsapp dp is made seriously for showing a persons mood it changes as the mood changes   ;whatsapp dp made seriously showing persons mood changes mood changes ;[('whatsapp', 'NN'), ('dp', 'NN'), ('made', 'VBD'), ('seriously', 'RB'), ('showing', 'VBG'), ('persons', 'NNS'), ('mood', 'NN'), ('changes', 'NNS'), ('mood', 'VBD'), ('changes', 'NNS')];whatsapp dp made serious show person mood chang mood chang;whatsapp dp make seriously show person mood change mood change;1;431
